verification_id,source_file,channel,segment_index,segment_start_s,segment_end_s,peak_threshold,max_heatmap,mean_heatmap,predicted_event_count,predicted_event_times_inside_s_json,predicted_event_times_absolute_s_json,review_status,corrected_event_count,corrected_event_times_inside_s_json,corrected_event_times_absolute_s_json,quality_flag,comment
Broadband_Data_2026.03.27_18.24.00_ns_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,24,48.0,50.0,0.25,0.9947984218597412,0.06578606367111206,6,"[0.982, 1.042, 1.358, 1.526, 1.594, 1.854]","[48.982, 49.042, 49.358, 49.526, 49.594, 49.854]",model_verified,6,"[0.982, 1.042, 1.358, 1.526, 1.594, 1.854]","[48.982, 49.042, 49.358, 49.526, 49.594, 49.854]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,25,50.0,52.0,0.25,0.9873487949371338,0.059738628566265106,5,"[0.112, 0.142, 0.224, 0.32, 0.444]","[50.112, 50.142, 50.224, 50.32, 50.444]",model_verified,5,"[0.112, 0.142, 0.224, 0.32, 0.444]","[50.112, 50.142, 50.224, 50.32, 50.444]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,26,52.0,54.0,0.25,0.5891923904418945,0.041265927255153656,3,"[0.474, 0.776, 1.562]","[52.474, 52.776, 53.562]",model_verified,3,"[0.474, 0.776, 1.562]","[52.474, 52.776, 53.562]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,27,54.0,56.0,0.25,0.8518257737159729,0.07366141676902771,10,"[0.53, 0.576, 0.848, 0.916, 0.994, 1.076, 1.172, 1.388, 1.458, 1.51]","[54.53, 54.576, 54.848, 54.916, 54.994, 55.076, 55.172, 55.388, 55.458, 55.51]",model_verified,10,"[0.53, 0.576, 0.848, 0.916, 0.994, 1.076, 1.172, 1.388, 1.458, 1.51]","[54.53, 54.576, 54.848, 54.916, 54.994, 55.076, 55.172, 55.388, 55.458, 55.51]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,28,56.0,58.0,0.25,0.7532778978347778,0.06384505331516266,6,"[0.034, 0.102, 0.136, 0.3, 1.712, 1.796]","[56.034, 56.102, 56.136, 56.3, 57.712, 57.796]",model_verified,6,"[0.034, 0.102, 0.136, 0.3, 1.712, 1.796]","[56.034, 56.102, 56.136, 56.3, 57.712, 57.796]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,29,58.0,60.0,0.25,0.9773244261741638,0.044442519545555115,3,"[0.86, 0.898, 0.996]","[58.86, 58.898, 58.996]",model_verified,3,"[0.86, 0.898, 0.996]","[58.86, 58.898, 58.996]",,
Broadband_Data_2026.03.27_18.24.00_we_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,0,0.0,2.0,0.25,0.9968996047973633,0.05350671336054802,2,"[1.0, 1.88]","[1.0, 1.88]",model_verified,2,"[1.0, 1.88]","[1.0, 1.88]",,
Broadband_Data_2026.03.27_18.24.00_we_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,1,2.0,4.0,0.25,0.9971408843994141,0.047268401831388474,1,[1.0],[3.0],model_verified,1,[1.0],[3.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,2,4.0,6.0,0.25,0.9971108436584473,0.046674694865942,1,[1.0],[5.0],model_verified,1,[1.0],[5.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,3,6.0,8.0,0.25,0.996924102306366,0.049351196736097336,1,[1.0],[7.0],model_verified,1,[1.0],[7.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,4,8.0,10.0,0.25,0.996735155582428,0.051748450845479965,2,"[1.0, 1.19]","[9.0, 9.19]",model_verified,2,"[1.0, 1.19]","[9.0, 9.19]",,
Broadband_Data_2026.03.27_18.24.00_we_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,5,10.0,12.0,0.25,0.9964885711669922,0.04506198316812515,1,[1.0],[11.0],model_verified,1,[1.0],[11.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,6,12.0,14.0,0.25,0.9964626431465149,0.04427824914455414,1,[1.0],[13.0],model_verified,1,[1.0],[13.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,7,14.0,16.0,0.25,0.996206521987915,0.04513479024171829,1,[1.0],[15.0],model_verified,1,[1.0],[15.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,8,16.0,18.0,0.25,0.9968175888061523,0.04433591663837433,1,[1.0],[17.0],model_verified,1,[1.0],[17.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,9,18.0,20.0,0.25,0.9970412850379944,0.04590345546603203,1,[1.0],[19.0],model_verified,1,[1.0],[19.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,10,20.0,22.0,0.25,0.9971145391464233,0.05794326215982437,3,"[0.76, 1.0, 1.048]","[20.76, 21.0, 21.048]",model_verified,3,"[0.76, 1.0, 1.048]","[20.76, 21.0, 21.048]",,
Broadband_Data_2026.03.27_18.24.00_we_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,11,22.0,24.0,0.25,0.9970165491104126,0.04790103808045387,1,[1.0],[23.0],model_verified,1,[1.0],[23.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,12,24.0,26.0,0.25,0.9967549443244934,0.06468074768781662,3,"[1.0, 1.092, 1.652]","[25.0, 25.092, 25.652]",model_verified,3,"[1.0, 1.092, 1.652]","[25.0, 25.092, 25.652]",,
Broadband_Data_2026.03.27_18.24.00_we_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,13,26.0,28.0,0.25,0.9969246983528137,0.05333683639764786,3,"[1.0, 1.048, 1.43]","[27.0, 27.048, 27.43]",model_verified,3,"[1.0, 1.048, 1.43]","[27.0, 27.048, 27.43]",,
Broadband_Data_2026.03.27_18.24.00_we_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,14,28.0,30.0,0.25,0.9971078038215637,0.044092096388339996,1,[1.0],[29.0],model_verified,1,[1.0],[29.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,15,30.0,32.0,0.25,0.997077226638794,0.04472706839442253,1,[1.0],[31.0],model_verified,1,[1.0],[31.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,16,32.0,34.0,0.25,0.9970075488090515,0.0478656142950058,2,"[0.374, 1.0]","[32.374, 33.0]",model_verified,2,"[0.374, 1.0]","[32.374, 33.0]",,
Broadband_Data_2026.03.27_18.24.00_we_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,17,34.0,36.0,0.25,0.9970777034759521,0.04616080969572067,1,[1.0],[35.0],model_verified,1,[1.0],[35.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,18,36.0,38.0,0.25,0.9968468546867371,0.046209950000047684,2,"[0.756, 1.0]","[36.756, 37.0]",manual_corrected,1,[0.997209],[36.997209],,
Broadband_Data_2026.03.27_18.24.00_we_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,19,38.0,40.0,0.25,0.9969956874847412,0.05892049893736839,3,"[0.794, 1.0, 1.246]","[38.794, 39.0, 39.246]",model_verified,3,"[0.794, 1.0, 1.246]","[38.794, 39.0, 39.246]",,
Broadband_Data_2026.03.27_18.24.00_we_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,20,40.0,42.0,0.25,0.9970818161964417,0.04477238282561302,1,[1.0],[41.0],model_verified,1,[1.0],[41.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,21,42.0,44.0,0.25,0.9969538450241089,0.04552862420678139,1,[1.0],[43.0],model_verified,1,[1.0],[43.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,22,44.0,46.0,0.25,0.996971607208252,0.052103836089372635,2,"[1.0, 1.926]","[45.0, 45.926]",model_verified,2,"[1.0, 1.926]","[45.0, 45.926]",,
Broadband_Data_2026.03.27_18.24.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,23,46.0,48.0,0.25,0.9971110820770264,0.043833713978528976,2,"[0.08, 1.0]","[46.08, 47.0]",manual_corrected,1,[0.997209],[46.997209],,
Broadband_Data_2026.03.27_18.24.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,24,48.0,50.0,0.25,0.9963911175727844,0.0671306848526001,4,"[1.0, 1.364, 1.52, 1.854]","[49.0, 49.364, 49.52, 49.854]",model_verified,4,"[1.0, 1.364, 1.52, 1.854]","[49.0, 49.364, 49.52, 49.854]",,
Broadband_Data_2026.03.27_18.24.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,25,50.0,52.0,0.25,0.9966413974761963,0.048785727471113205,3,"[0.134, 0.436, 1.0]","[50.134, 50.436, 51.0]",model_verified,3,"[0.134, 0.436, 1.0]","[50.134, 50.436, 51.0]",,
Broadband_Data_2026.03.27_18.24.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,26,52.0,54.0,0.25,0.9966884255409241,0.05141910910606384,2,"[0.47, 1.0]","[52.47, 53.0]",model_verified,2,"[0.47, 1.0]","[52.47, 53.0]",,
Broadband_Data_2026.03.27_18.24.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,27,54.0,56.0,0.25,0.9969692826271057,0.04629812017083168,1,[1.0],[55.0],model_verified,1,[1.0],[55.0],,
Broadband_Data_2026.03.27_18.24.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,28,56.0,58.0,0.25,0.9973382353782654,0.05827958136796951,3,"[0.034, 0.106, 1.0]","[56.034, 56.106, 57.0]",model_verified,3,"[0.034, 0.106, 1.0]","[56.034, 56.106, 57.0]",,
Broadband_Data_2026.03.27_18.24.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,we,29,58.0,60.0,0.25,0.9969437718391418,0.04492109268903732,1,[1.0],[59.0],model_verified,1,[1.0],[59.0],,
Broadband_Data_2026.03.27_18.25.00_ns_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,0,0.0,2.0,0.25,0.6133702993392944,0.05138121545314789,4,"[0.054, 0.214, 0.72, 1.418]","[0.054, 0.214, 0.72, 1.418]",model_verified,4,"[0.054, 0.214, 0.72, 1.418]","[0.054, 0.214, 0.72, 1.418]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,1,2.0,4.0,0.25,0.6982260942459106,0.04603853076696396,2,"[0.668, 1.208]","[2.668, 3.208]",model_verified,2,"[0.668, 1.208]","[2.668, 3.208]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,2,4.0,6.0,0.25,0.8066056370735168,0.05048253387212753,5,"[0.082, 0.264, 0.4, 0.91, 1.392]","[4.082, 4.264, 4.4, 4.91, 5.392]",model_verified,5,"[0.082, 0.264, 0.4, 0.91, 1.392]","[4.082, 4.264, 4.4, 4.91, 5.392]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,3,6.0,8.0,0.25,0.9433885216712952,0.05618426576256752,4,"[0.088, 0.332, 1.146, 1.954]","[6.088, 6.332, 7.146, 7.954]",model_verified,4,"[0.088, 0.332, 1.146, 1.954]","[6.088, 6.332, 7.146, 7.954]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,4,8.0,10.0,0.25,0.6253031492233276,0.050070229917764664,5,"[0.488, 1.034, 1.258, 1.38, 1.448]","[8.488, 9.034, 9.258, 9.38, 9.448]",model_verified,5,"[0.488, 1.034, 1.258, 1.38, 1.448]","[8.488, 9.034, 9.258, 9.38, 9.448]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,5,10.0,12.0,0.25,0.31288450956344604,0.03475851193070412,1,[0.908],[10.908],model_verified,1,[0.908],[10.908],,
Broadband_Data_2026.03.27_18.25.00_ns_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,6,12.0,14.0,0.25,0.3983722925186157,0.03581158444285393,1,[0.526],[12.526],model_verified,1,[0.526],[12.526],,
Broadband_Data_2026.03.27_18.25.00_ns_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,7,14.0,16.0,0.25,0.5195966958999634,0.04124630242586136,2,"[0.916, 1.444]","[14.916, 15.444]",model_verified,2,"[0.916, 1.444]","[14.916, 15.444]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,8,16.0,18.0,0.25,0.8925662636756897,0.05911961570382118,5,"[0.082, 0.632, 1.392, 1.426, 1.47]","[16.082, 16.632, 17.392, 17.426, 17.47]",model_verified,5,"[0.082, 0.632, 1.392, 1.426, 1.47]","[16.082, 16.632, 17.392, 17.426, 17.47]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,9,18.0,20.0,0.25,0.5248171091079712,0.0395391546189785,2,"[0.246, 1.826]","[18.246, 19.826]",model_verified,2,"[0.246, 1.826]","[18.246, 19.826]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,10,20.0,22.0,0.25,0.9562526941299438,0.05724885314702988,4,"[0.24, 0.314, 0.872, 1.35]","[20.24, 20.314, 20.872, 21.35]",model_verified,4,"[0.24, 0.314, 0.872, 1.35]","[20.24, 20.314, 20.872, 21.35]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,11,22.0,24.0,0.25,0.9810398817062378,0.07793499529361725,6,"[0.246, 0.722, 0.78, 0.81, 0.968, 1.64]","[22.246, 22.722, 22.78, 22.81, 22.968, 23.64]",model_verified,6,"[0.246, 0.722, 0.78, 0.81, 0.968, 1.64]","[22.246, 22.722, 22.78, 22.81, 22.968, 23.64]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,12,24.0,26.0,0.25,0.830365002155304,0.04979072883725166,4,"[0.094, 1.142, 1.4, 1.936]","[24.094, 25.142, 25.4, 25.936]",model_verified,4,"[0.094, 1.142, 1.4, 1.936]","[24.094, 25.142, 25.4, 25.936]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,13,26.0,28.0,0.25,0.5638101696968079,0.04452129825949669,3,"[0.376, 0.766, 0.91]","[26.376, 26.766, 26.91]",model_verified,3,"[0.376, 0.766, 0.91]","[26.376, 26.766, 26.91]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,14,28.0,30.0,0.25,0.9252660274505615,0.04796982184052467,2,"[0.114, 1.894]","[28.114, 29.894]",model_verified,2,"[0.114, 1.894]","[28.114, 29.894]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,15,30.0,32.0,0.25,0.24732233583927155,0.03396019712090492,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_18.25.00_ns_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,16,32.0,34.0,0.25,0.6116501688957214,0.040206439793109894,2,"[0.948, 1.222]","[32.948, 33.222]",model_verified,2,"[0.948, 1.222]","[32.948, 33.222]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,17,34.0,36.0,0.25,0.9565569162368774,0.062336236238479614,7,"[0.56, 0.99, 1.128, 1.16, 1.248, 1.324, 1.424]","[34.56, 34.99, 35.128, 35.16, 35.248, 35.324, 35.424]",model_verified,7,"[0.56, 0.99, 1.128, 1.16, 1.248, 1.324, 1.424]","[34.56, 34.99, 35.128, 35.16, 35.248, 35.324, 35.424]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,18,36.0,38.0,0.25,0.9489976763725281,0.05615176633000374,5,"[0.104, 0.148, 1.26, 1.408, 1.626]","[36.104, 36.148, 37.26, 37.408, 37.626]",model_verified,5,"[0.104, 0.148, 1.26, 1.408, 1.626]","[36.104, 36.148, 37.26, 37.408, 37.626]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,19,38.0,40.0,0.25,0.9814878702163696,0.061606600880622864,5,"[1.206, 1.292, 1.582, 1.906, 1.976]","[39.206, 39.292, 39.582, 39.906, 39.976]",model_verified,5,"[1.206, 1.292, 1.582, 1.906, 1.976]","[39.206, 39.292, 39.582, 39.906, 39.976]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,20,40.0,42.0,0.25,0.3539803922176361,0.03607089817523956,1,[0.606],[40.606],model_verified,1,[0.606],[40.606],,
Broadband_Data_2026.03.27_18.25.00_ns_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,21,42.0,44.0,0.25,0.9467698335647583,0.05402829498052597,4,"[0.554, 1.268, 1.492, 1.898]","[42.554, 43.268, 43.492, 43.898]",model_verified,4,"[0.554, 1.268, 1.492, 1.898]","[42.554, 43.268, 43.492, 43.898]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,22,44.0,46.0,0.25,0.7805461287498474,0.051543138921260834,4,"[0.088, 0.578, 1.612, 1.804]","[44.088, 44.578, 45.612, 45.804]",model_verified,4,"[0.088, 0.578, 1.612, 1.804]","[44.088, 44.578, 45.612, 45.804]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,23,46.0,48.0,0.25,0.8117992877960205,0.059661172330379486,7,"[0.09, 0.176, 0.224, 0.328, 0.514, 0.844, 1.89]","[46.09, 46.176, 46.224, 46.328, 46.514, 46.844, 47.89]",model_verified,7,"[0.09, 0.176, 0.224, 0.328, 0.514, 0.844, 1.89]","[46.09, 46.176, 46.224, 46.328, 46.514, 46.844, 47.89]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,24,48.0,50.0,0.25,0.9605854153633118,0.05418938398361206,4,"[0.312, 0.414, 0.522, 1.094]","[48.312, 48.414, 48.522, 49.094]",model_verified,4,"[0.312, 0.414, 0.522, 1.094]","[48.312, 48.414, 48.522, 49.094]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,25,50.0,52.0,0.25,0.9691253900527954,0.0676286369562149,5,"[0.25, 0.326, 0.8, 0.948, 1.82]","[50.25, 50.326, 50.8, 50.948, 51.82]",model_verified,5,"[0.25, 0.326, 0.8, 0.948, 1.82]","[50.25, 50.326, 50.8, 50.948, 51.82]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,26,52.0,54.0,0.25,0.9839000701904297,0.06579402089118958,4,"[0.34, 0.39, 0.816, 1.064]","[52.34, 52.39, 52.816, 53.064]",model_verified,4,"[0.34, 0.39, 0.816, 1.064]","[52.34, 52.39, 52.816, 53.064]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,27,54.0,56.0,0.25,0.5112223029136658,0.04442273825407028,3,"[0.248, 0.474, 1.334]","[54.248, 54.474, 55.334]",model_verified,3,"[0.248, 0.474, 1.334]","[54.248, 54.474, 55.334]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,28,56.0,58.0,0.25,0.9495798945426941,0.06894069910049438,4,"[0.866, 1.202, 1.806, 1.862]","[56.866, 57.202, 57.806, 57.862]",model_verified,4,"[0.866, 1.202, 1.806, 1.862]","[56.866, 57.202, 57.806, 57.862]",,
Broadband_Data_2026.03.27_18.25.00_ns_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,ns,29,58.0,60.0,0.25,0.6178592443466187,0.04927302524447441,4,"[0.036, 0.12, 1.34, 1.968]","[58.036, 58.12, 59.34, 59.968]",model_verified,4,"[0.036, 0.12, 1.34, 1.968]","[58.036, 58.12, 59.34, 59.968]",,
Broadband_Data_2026.03.27_18.25.00_we_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,0,0.0,2.0,0.25,0.9970487952232361,0.04310949146747589,1,[1.0],[1.0],model_verified,1,[1.0],[1.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,1,2.0,4.0,0.25,0.9971056580543518,0.045189231634140015,1,[1.0],[3.0],model_verified,1,[1.0],[3.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,2,4.0,6.0,0.25,0.996698260307312,0.052374839782714844,2,"[0.272, 1.0]","[4.272, 5.0]",model_verified,2,"[0.272, 1.0]","[4.272, 5.0]",,
Broadband_Data_2026.03.27_18.25.00_we_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,3,6.0,8.0,0.25,0.9971297383308411,0.07894495129585266,6,"[1.0, 1.094, 1.146, 1.208, 1.248, 1.332]","[7.0, 7.094, 7.146, 7.208, 7.248, 7.332]",model_verified,6,"[1.0, 1.094, 1.146, 1.208, 1.248, 1.332]","[7.0, 7.094, 7.146, 7.208, 7.248, 7.332]",,
