sample_id,source_file,channel,segment_index,segment_start,segment_end,sample_rate,time_resolution,frequency_resolution,freq_min,freq_max,npz_path,png_path,event_count,event_times_s_json,split,label_source,quality_flag
loc_0003138,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003138.npz,review/auto/ns/loc_0003138.png,2,"[0.7459999918937683, 1.7640000581741333]",,threshold_auto,unchecked
loc_0003139,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003139.npz,review/auto/ns/loc_0003139.png,2,"[0.23800000548362732, 0.8960000276565552]",,threshold_auto,unchecked
loc_0003140,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003140.npz,review/auto/ns/loc_0003140.png,5,"[0.4819999933242798, 1.2580000162124634, 1.3819999694824219, 1.3919999599456787, 1.4199999570846558]",,threshold_auto,unchecked
loc_0003141,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003141.npz,review/auto/ns/loc_0003141.png,2,"[0.4440000057220459, 1.781999945640564]",,threshold_auto,unchecked
loc_0003142,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003142.npz,review/auto/ns/loc_0003142.png,4,"[0.2619999945163727, 0.3700000047683716, 0.41600000858306885, 1.4600000381469727]",,threshold_auto,unchecked
loc_0003143,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003143.npz,review/auto/ns/loc_0003143.png,5,"[0.6779999732971191, 1.1920000314712524, 1.4500000476837158, 1.8320000171661377, 1.8940000534057617]",,threshold_auto,unchecked
loc_0003144,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003144.npz,review/auto/ns/loc_0003144.png,0,[],,threshold_auto,unchecked
loc_0003145,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003145.npz,review/auto/ns/loc_0003145.png,3,"[0.7928140163421631, 1.031999945640564, 1.059999942779541]",train,manual_corrected,clean
loc_0003146,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003146.npz,review/auto/ns/loc_0003146.png,0,[],,threshold_auto,unchecked
loc_0003147,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003147.npz,review/auto/ns/loc_0003147.png,4,"[0.2199999988079071, 0.6660000085830688, 0.7720000147819519, 0.906000018119812]",,threshold_auto,unchecked
loc_0003148,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003148.npz,review/auto/ns/loc_0003148.png,5,"[0.5580000281333923, 0.6539999842643738, 1.6779999732971191, 1.7059999704360962, 1.8459999561309814]",,threshold_auto,unchecked
loc_0003149,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,ns,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003149.npz,review/auto/ns/loc_0003149.png,4,"[0.13600000739097595, 0.23199999332427979, 0.8859999775886536, 1.1239999532699585]",,threshold_auto,unchecked
loc_0003150,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003150.npz,review/auto/we/loc_0003150.png,1,[1.0],,threshold_auto,unchecked
loc_0003151,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003151.npz,review/auto/we/loc_0003151.png,1,[1.0],,threshold_auto,unchecked
loc_0003152,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003152.npz,review/auto/we/loc_0003152.png,2,"[1.0, 1.2059999704360962]",,threshold_auto,unchecked
loc_0003153,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003153.npz,review/auto/we/loc_0003153.png,1,[1.0],,threshold_auto,unchecked
loc_0003154,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003154.npz,review/auto/we/loc_0003154.png,1,[1.0],,threshold_auto,unchecked
loc_0003155,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003155.npz,review/auto/we/loc_0003155.png,1,[1.0],,threshold_auto,unchecked
loc_0003156,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,6,12.000000,14.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003156.npz,review/auto/we/loc_0003156.png,1,[1.0],,threshold_auto,unchecked
loc_0003157,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,7,14.000000,16.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003157.npz,review/auto/we/loc_0003157.png,1,[1.0],,threshold_auto,unchecked
loc_0003158,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,8,16.000000,18.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003158.npz,review/auto/we/loc_0003158.png,1,[1.0],,threshold_auto,unchecked
loc_0003159,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,9,18.000000,20.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003159.npz,review/auto/we/loc_0003159.png,2,"[1.0, 1.1440000534057617]",,threshold_auto,unchecked
loc_0003160,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,10,20.000000,22.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003160.npz,review/auto/we/loc_0003160.png,1,[1.0],,threshold_auto,unchecked
loc_0003161,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,11,22.000000,24.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003161.npz,review/auto/we/loc_0003161.png,3,"[0.20999999344348907, 1.0, 1.2020000219345093]",,threshold_auto,unchecked
loc_0003162,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003162.npz,review/auto/we/loc_0003162.png,2,"[0.4020000100135803, 1.0]",,threshold_auto,unchecked
loc_0003163,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003163.npz,review/auto/we/loc_0003163.png,1,[1.0],,threshold_auto,unchecked
loc_0003164,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003164.npz,review/auto/we/loc_0003164.png,1,[1.0],,threshold_auto,unchecked
loc_0003165,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003165.npz,review/auto/we/loc_0003165.png,2,"[1.0, 1.753999948501587]",,threshold_auto,unchecked
loc_0003166,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003166.npz,review/auto/we/loc_0003166.png,2,"[0.41600000858306885, 1.0]",,threshold_auto,unchecked
loc_0003167,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003167.npz,review/auto/we/loc_0003167.png,1,[1.0],,threshold_auto,unchecked
loc_0003168,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003168.npz,review/auto/we/loc_0003168.png,2,"[0.5619999766349792, 1.0]",,threshold_auto,unchecked
loc_0003169,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003169.npz,review/auto/we/loc_0003169.png,1,[1.0],,threshold_auto,unchecked
loc_0003170,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003170.npz,review/auto/we/loc_0003170.png,2,"[0.6200000047683716, 1.0]",,threshold_auto,unchecked
loc_0003171,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003171.npz,review/auto/we/loc_0003171.png,1,[1.0],,threshold_auto,unchecked
loc_0003172,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003172.npz,review/auto/we/loc_0003172.png,1,[1.0],,threshold_auto,unchecked
loc_0003173,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003173.npz,review/auto/we/loc_0003173.png,1,[1.0],,threshold_auto,unchecked
loc_0003174,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003174.npz,review/auto/we/loc_0003174.png,1,[1.0],,threshold_auto,unchecked
loc_0003175,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003175.npz,review/auto/we/loc_0003175.png,2,"[1.0, 1.590000033378601]",,threshold_auto,unchecked
loc_0003176,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003176.npz,review/auto/we/loc_0003176.png,1,[1.0],,threshold_auto,unchecked
loc_0003177,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003177.npz,review/auto/we/loc_0003177.png,1,[1.0],,threshold_auto,unchecked
loc_0003178,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003178.npz,review/auto/we/loc_0003178.png,1,[1.0],,threshold_auto,unchecked
loc_0003179,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.24.00.bin,we,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003179.npz,review/auto/we/loc_0003179.png,1,[1.0],,threshold_auto,unchecked
loc_0003180,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003180.npz,review/auto/ns/loc_0003180.png,2,"[1.2599999904632568, 1.3040000200271606]",,threshold_auto,unchecked
loc_0003181,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003181.npz,review/auto/ns/loc_0003181.png,1,[1.9880000352859497],,threshold_auto,unchecked
loc_0003182,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003182.npz,review/auto/ns/loc_0003182.png,1,[1.590000033378601],,threshold_auto,unchecked
loc_0003183,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003183.npz,review/auto/ns/loc_0003183.png,1,[1.4079999923706055],,threshold_auto,unchecked
loc_0003184,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003184.npz,review/auto/ns/loc_0003184.png,1,[1.0640000104904175],,threshold_auto,unchecked
loc_0003185,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003185.npz,review/auto/ns/loc_0003185.png,2,"[0.8240000009536743, 1.590000033378601]",,threshold_auto,unchecked
loc_0003186,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,6,12.000000,14.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003186.npz,review/auto/ns/loc_0003186.png,3,"[0.5460000038146973, 1.4579999446868896, 1.4980000257492065]",,threshold_auto,unchecked
loc_0003187,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,7,14.000000,16.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003187.npz,review/auto/ns/loc_0003187.png,4,"[0.17399999499320984, 1.496000051498413, 1.534000039100647, 1.8760000467300415]",,threshold_auto,unchecked
loc_0003188,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,8,16.000000,18.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003188.npz,review/auto/ns/loc_0003188.png,2,"[0.21400000154972076, 0.8820000290870667]",,threshold_auto,unchecked
loc_0003189,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,9,18.000000,20.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003189.npz,review/auto/ns/loc_0003189.png,3,"[1.0700000524520874, 1.1160000562667847, 1.3220000267028809]",,threshold_auto,unchecked
loc_0003190,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,10,20.000000,22.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003190.npz,review/auto/ns/loc_0003190.png,2,"[0.5619999766349792, 0.9440000057220459]",,threshold_auto,unchecked
loc_0003191,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,11,22.000000,24.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003191.npz,review/auto/ns/loc_0003191.png,1,[0.8140000104904175],,threshold_auto,unchecked
loc_0003192,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003192.npz,review/auto/ns/loc_0003192.png,3,"[0.7200000286102295, 1.1440000534057617, 1.2699999809265137]",,threshold_auto,unchecked
loc_0003193,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003193.npz,review/auto/ns/loc_0003193.png,1,[1.7280000448226929],,threshold_auto,unchecked
loc_0003194,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003194.npz,review/auto/ns/loc_0003194.png,4,"[0.18199999630451202, 0.3100000023841858, 1.4900000095367432, 1.5980000495910645]",,threshold_auto,unchecked
loc_0003195,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003195.npz,review/auto/ns/loc_0003195.png,1,[0.35600000619888306],,threshold_auto,unchecked
loc_0003196,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003196.npz,review/auto/ns/loc_0003196.png,4,"[0.09200000017881393, 0.3619999885559082, 0.41200000047683716, 0.45399999618530273]",,threshold_auto,unchecked
loc_0003197,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003197.npz,review/auto/ns/loc_0003197.png,0,[],,threshold_auto,unchecked
loc_0003198,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003198.npz,review/auto/ns/loc_0003198.png,2,"[1.3860000371932983, 1.3960000276565552]",,threshold_auto,unchecked
loc_0003199,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.25.00.bin,ns,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0003199.npz,review/auto/ns/loc_0003199.png,5,"[0.03400000184774399, 0.1860000044107437, 1.2899999618530273, 1.409999966621399, 1.5460000038146973]",,threshold_auto,unchecked
